side,interval,ce,n_infected,index,20,25,30,35,40,45,50
50,10,10,190,67,0.05,0.04,0.0333,0.1429,0.175,0.1778,0.22
50,10,10,202,68,0.1,0.08,0.1,0.1429,0.175,0.1778,0.18
50,10,10,185,69,0.05,0.04,0.0667,0.1143,0.175,0.1778,0.22
50,10,10,196,70,0.2,0.16,0.1333,0.1714,0.175,0.1778,0.18
50,10,10,203,71,0.15,0.12,0.1,0.1143,0.175,0.1778,0.2
50,10,10,194,72,0.1,0.08,0.1,0.1429,0.2,0.2444,0.28
50,10,10,208,73,0.15,0.2,0.2,0.1714,0.225,0.2444,0.26
50,10,10,219,74,0.0,0.0,0.0,0.0286,0.05,0.1333,0.16
50,10,10,225,75,0.05,0.04,0.0667,0.1714,0.2,0.2,0.24
50,10,10,205,76,0.0,0.0,0.0333,0.1143,0.125,0.1333,0.2
50,10,10,219,77,0.15,0.12,0.1,0.1143,0.2,0.2222,0.26
50,10,10,217,78,0.05,0.04,0.0667,0.0571,0.075,0.0667,0.06
50,10,10,193,79,0.05,0.04,0.0333,0.1143,0.15,0.2222,0.22
50,10,10,170,80,0.1,0.2,0.2,0.2857,0.3,0.3333,0.34
50,10,10,210,81,0.15,0.24,0.2333,0.2571,0.25,0.2667,0.26
50,10,10,209,82,0.05,0.04,0.0667,0.1143,0.1,0.1111,0.14
50,10,10,224,83,0.05,0.08,0.0667,0.0571,0.075,0.1556,0.16
50,10,10,196,84,0.05,0.04,0.0333,0.0286,0.025,0.0889,0.14
50,10,10,207,85,0.05,0.04,0.1,0.2,0.2,0.3111,0.3
50,10,10,215,86,0.05,0.04,0.0333,0.1714,0.2,0.2,0.22
50,10,10,217,87,0.0,0.04,0.1,0.1429,0.125,0.1333,0.14
50,10,10,220,88,0.0,0.0,0.0667,0.0571,0.1,0.2,0.2
50,10,10,212,89,0.0,0.0,0.0,0.0,0.025,0.0667,0.12
50,10,10,189,90,0.05,0.08,0.2,0.2,0.275,0.2667,0.3
50,10,10,207,91,0.1,0.08,0.1,0.1143,0.1,0.1778,0.22
50,10,10,203,92,0.0,0.04,0.1,0.1714,0.175,0.1778,0.24
50,10,10,192,93,0.15,0.12,0.1,0.1143,0.1,0.0889,0.12
50,10,10,185,94,0.1,0.08,0.0667,0.1143,0.1,0.1111,0.12
50,10,10,203,95,0.0,0.04,0.1,0.1429,0.15,0.1778,0.24
50,10,10,209,96,0.1,0.08,0.0667,0.0571,0.1,0.1111,0.16
50,10,10,202,97,0.15,0.12,0.1333,0.1143,0.15,0.1556,0.14
50,10,10,203,98,0.1,0.12,0.1667,0.2,0.2,0.2444,0.26
50,10,10,218,99,0.1,0.08,0.1,0.1143,0.2,0.2222,0.26
50,15,10,227,0,1.0,0.88,0.8,0.7143,0.675,0.6889,0.68
50,15,10,226,1,0.0,0.0,0.0333,0.0286,0.075,0.1778,0.2
50,15,10,226,2,0.0,0.0,0.0667,0.0857,0.15,0.1778,0.22
50,15,10,235,3,0.0,0.0,0.0,0.0286,0.075,0.0889,0.12
50,15,10,198,4,0.0,0.04,0.0667,0.0571,0.075,0.0889,0.12
50,15,10,220,5,0.05,0.08,0.2333,0.2857,0.325,0.3556,0.34
50,15,10,215,6,0.05,0.04,0.0333,0.0571,0.05,0.0444,0.08
50,15,10,232,7,0.05,0.04,0.0667,0.0857,0.15,0.1778,0.26
50,15,10,215,8,0.1,0.08,0.1,0.1143,0.15,0.1556,0.16
50,15,10,233,9,0.0,0.16,0.1333,0.2857,0.325,0.3778,0.36
50,15,10,206,10,0.0,0.0,0.0333,0.0286,0.075,0.0667,0.08
50,15,10,200,11,0.05,0.16,0.2,0.2286,0.225,0.2222,0.22
50,15,10,211,12,0.1,0.12,0.2,0.2286,0.225,0.2444,0.24
50,15,10,242,13,0.1,0.08,0.2,0.2857,0.3,0.2889,0.28
50,15,10,228,14,0.05,0.04,0.0333,0.1714,0.225,0.2667,0.28
50,15,10,233,15,0.0,0.04,0.1333,0.1429,0.225,0.2667,0.3
50,15,10,212,16,0.1,0.08,0.1333,0.2857,0.3,0.2889,0.3
50,15,10,228,17,0.0,0.0,0.0333,0.0571,0.075,0.1333,0.14
50,15,10,233,18,0.05,0.04,0.1,0.1714,0.225,0.2444,0.24
50,15,10,212,19,0.1,0.08,0.0667,0.1714,0.175,0.2,0.22
50,15,10,236,20,0.1,0.08,0.0667,0.1429,0.2,0.2,0.22
50,15,10,213,21,0.1,0.12,0.2,0.2,0.225,0.2,0.18
50,15,10,222,22,0.05,0.04,0.0333,0.0571,0.15,0.2222,0.26
50,15,10,218,23,0.05,0.12,0.2333,0.2286,0.225,0.2667,0.28
50,15,10,233,24,0.05,0.08,0.2,0.2,0.175,0.2,0.28
50,15,10,242,25,0.1,0.08,0.0667,0.1429,0.15,0.2,0.2
50,15,10,234,26,0.1,0.08,0.1333,0.2,0.275,0.2667,0.26
50,15,10,244,27,0.05,0.12,0.1,0.0857,0.075,0.0667,0.14
50,15,10,228,28,0.1,0.08,0.1,0.2,0.2,0.2889,0.3
50,15,10,228,29,0.15,0.16,0.2,0.2857,0.275,0.3556,0.34
50,15,10,241,30,0.05,0.08,0.1,0.0857,0.1,0.1556,0.2
50,15,10,209,31,0.0,0.0,0.0667,0.0857,0.15,0.2,0.24
50,15,10,207,32,0.1,0.08,0.1667,0.2286,0.225,0.2444,0.32
50,15,10,231,33,0.05,0.08,0.1333,0.2286,0.3,0.3556,0.36
50,15,10,232,34,0.05,0.12,0.1667,0.2286,0.25,0.2889,0.26
50,15,10,211,35,0.05,0.08,0.1,0.0857,0.1,0.1111,0.12
50,15,10,200,36,0.0,0.0,0.0333,0.0571,0.075,0.0889,0.14
50,15,10,215,37,0.0,0.04,0.0333,0.1429,0.2,0.2,0.26
50,15,10,225,38,0.0,0.0,0.0,0.0571,0.15,0.1778,0.22
50,15,10,218,39,0.05,0.08,0.0667,0.1429,0.2,0.2,0.24
50,15,10,230,40,0.0,0.04,0.1,0.1143,0.15,0.1556,0.18
50,15,10,228,41,0.05,0.04,0.0333,0.0571,0.05,0.0444,0.08
50,15,10,226,42,0.0,0.04,0.1,0.0857,0.1,0.1333,0.2
50,15,10,207,43,0.05,0.04,0.0667,0.1143,0.125,0.1111,0.16
50,15,10,238,44,0.05,0.04,0.0333,0.0286,0.075,0.1778,0.2
50,15,10,236,45,0.0,0.0,0.0667,0.0857,0.1,0.1111,0.16
50,15,10,227,46,0.1,0.16,0.1667,0.2571,0.275,0.2889,0.32
50,15,10,220,47,0.05,0.04,0.1333,0.2,0.2,0.2444,0.24
50,15,10,213,48,0.0,0.08,0.1333,0.1429,0.125,0.1333,0.14
50,15,10,223,49,0.0,0.0,0.0667,0.1714,0.2,0.2444,0.26
50,15,10,226,50,0.05,0.04,0.0333,0.0286,0.05,0.0889,0.12
50,15,10,243,51,0.0,0.04,0.0667,0.1143,0.15,0.1556,0.16
50,15,10,216,52,0.05,0.04,0.0667,0.1143,0.175,0.2222,0.2
50,15,10,214,53,0.05,0.16,0.2,0.1714,0.15,0.1556,0.16
50,15,10,220,54,0.05,0.04,0.0667,0.0857,0.1,0.1333,0.16
50,15,10,200,55,0.0,0.04,0.0333,0.0857,0.125,0.1111,0.16
50,15,10,227,56,0.0,0.04,0.1,0.1429,0.15,0.1556,0.22
50,15,10,231,57,0.1,0.12,0.1667,0.2571,0.25,0.3111,0.32
50,15,10,227,58,0.05,0.12,0.1667,0.3143,0.325,0.3556,0.34
50,15,10,203,59,0.0,0.0,0.0,0.0286,0.025,0.0889,0.08
50,15,10,221,60,0.05,0.04,0.1,0.0857,0.1,0.1333,0.2
50,15,10,229,61,0.1,0.08,0.1,0.1714,0.175,0.2667,0.3
50,15,10,228,62,0.1,0.08,0.1333,0.1143,0.125,0.2,0.24
50,15,10,202,63,0.1,0.16,0.1333,0.1143,0.15,0.1778,0.2
50,15,10,213,64,0.05,0.04,0.0333,0.0571,0.05,0.0667,0.06
50,15,10,223,65,0.0,0.0,0.0667,0.0857,0.1,0.1778,0.18
50,15,10,221,66,0.05,0.12,0.2333,0.2,0.2,0.2222,0.2
50,15,10,195,67,0.05,0.04,0.0667,0.1429,0.15,0.2,0.18
50,15,10,214,68,0.1,0.08,0.1,0.0857,0.175,0.2,0.2
50,15,10,211,69,0.05,0.04,0.0667,0.1143,0.15,0.1556,0.16
50,15,10,216,70,0.2,0.16,0.1333,0.1429,0.15,0.2,0.2
50,15,10,221,71,0.15,0.12,0.1,0.1143,0.1,0.1778,0.2
50,15,10,215,72,0.1,0.08,0.1,0.1429,0.175,0.1556,0.2
50,15,10,229,73,0.15,0.2,0.2,0.2,0.2,0.2222,0.24
50,15,10,231,74,0.0,0.0,0.0,0.0286,0.075,0.1333,0.12
50,15,10,251,75,0.05,0.04,0.0667,0.1714,0.2,0.2444,0.22
50,15,10,224,76,0.0,0.0,0.0,0.1429,0.175,0.1778,0.2
50,15,10,233,77,0.15,0.12,0.1,0.1143,0.15,0.2,0.26
50,15,10,234,78,0.05,0.04,0.0667,0.0571,0.075,0.0889,0.1
50,15,10,209,79,0.05,0.04,0.0333,0.1143,0.15,0.1333,0.16
50,15,10,203,80,0.1,0.2,0.2333,0.2857,0.275,0.3333,0.3
50,15,10,227,81,0.15,0.24,0.2333,0.2857,0.275,0.2444,0.24
50,15,10,228,82,0.05,0.04,0.0333,0.0571,0.075,0.0667,0.1
50,15,10,242,83,0.05,0.08,0.0667,0.0571,0.05,0.1111,0.14
50,15,10,211,84,0.05,0.04,0.0667,0.1429,0.15,0.1778,0.24
50,15,10,233,85,0.05,0.04,0.1,0.2,0.225,0.2667,0.3
50,15,10,231,86,0.05,0.04,0.0333,0.1143,0.175,0.2,0.2
50,15,10,221,87,0.0,0.0,0.0333,0.1143,0.125,0.1556,0.16
50,15,10,240,88,0.0,0.0,0.0667,0.0857,0.1,0.1778,0.22
50,15,10,227,89,0.0,0.0,0.0,0.0286,0.05,0.0889,0.16
50,15,10,202,90,0.05,0.08,0.1667,0.2286,0.3,0.2889,0.3
50,15,10,222,91,0.1,0.08,0.0667,0.1143,0.1,0.2,0.24
50,15,10,212,92,0.0,0.08,0.1,0.1429,0.15,0.1333,0.16
50,15,10,209,93,0.15,0.12,0.1,0.0857,0.125,0.1556,0.18
50,15,10,194,94,0.1,0.08,0.0667,0.0571,0.075,0.0667,0.1
50,15,10,219,95,0.0,0.04,0.0667,0.1429,0.175,0.2,0.28
50,15,10,219,96,0.1,0.08,0.0667,0.0857,0.125,0.2,0.2
50,15,10,220,97,0.15,0.12,0.1333,0.1143,0.125,0.1556,0.16
50,15,10,205,98,0.1,0.12,0.1667,0.1714,0.2,0.2444,0.28
50,15,10,236,99,0.1,0.08,0.1,0.1143,0.175,0.2222,0.26
50,30,10,248,0,1.0,0.8,0.7667,0.7143,0.675,0.6667,0.66
50,30,10,260,1,0.0,0.0,0.0333,0.0571,0.075,0.1333,0.18
50,30,10,238,2,0.0,0.0,0.0667,0.0571,0.125,0.1778,0.24
50,30,10,268,3,0.0,0.0,0.0,0.0286,0.075,0.0889,0.12
50,30,10,229,4,0.0,0.04,0.0667,0.0857,0.075,0.0889,0.14
50,30,10,239,5,0.05,0.08,0.1333,0.2857,0.3,0.3333,0.36
50,30,10,254,6,0.05,0.04,0.0333,0.0286,0.1,0.1556,0.14
50,30,10,247,7,0.05,0.04,0.0667,0.0857,0.175,0.2222,0.24
50,30,10,240,8,0.1,0.08,0.1,0.1143,0.125,0.1333,0.16
50,30,10,264,9,0.0,0.12,0.1333,0.2571,0.325,0.3556,0.32
50,30,10,238,10,0.0,0.0,0.0333,0.0571,0.125,0.1333,0.12
50,30,10,243,11,0.05,0.16,0.2333,0.2286,0.2,0.1778,0.24
50,30,10,256,12,0.1,0.12,0.1667,0.2,0.225,0.2222,0.24
50,30,10,262,13,0.1,0.08,0.2,0.2857,0.3,0.3111,0.32
50,30,10,254,14,0.05,0.04,0.0333,0.1714,0.175,0.2667,0.3
50,30,10,258,15,0.0,0.04,0.1,0.2,0.2,0.2444,0.26
50,30,10,233,16,0.1,0.08,0.1333,0.2571,0.275,0.2667,0.28
50,30,10,255,17,0.0,0.0,0.0,0.0571,0.125,0.1556,0.14
50,30,10,255,18,0.05,0.04,0.1,0.2,0.25,0.2889,0.28
50,30,10,242,19,0.1,0.08,0.0667,0.1714,0.2,0.2,0.2
50,30,10,257,20,0.1,0.08,0.0667,0.1429,0.175,0.1778,0.2
50,30,10,249,21,0.1,0.12,0.2,0.2,0.175,0.2444,0.26
50,30,10,246,22,0.05,0.04,0.0333,0.0286,0.1,0.2,0.2
50,30,10,253,23,0.05,0.16,0.2333,0.2286,0.25,0.2889,0.32
50,30,10,255,24,0.05,0.08,0.2,0.1714,0.2,0.2667,0.28
50,30,10,264,25,0.1,0.08,0.0667,0.1714,0.175,0.2,0.18
50,30,10,258,26,0.1,0.08,0.1333,0.2,0.275,0.2889,0.26
50,30,10,269,27,0.05,0.08,0.1,0.0857,0.125,0.1556,0.2
50,30,10,252,28,0.1,0.08,0.1,0.2,0.225,0.3111,0.32
50,30,10,253,29,0.15,0.16,0.1667,0.2857,0.3,0.3111,0.3
50,30,10,272,30,0.05,0.04,0.1,0.1143,0.175,0.2,0.22
50,30,10,248,31,0.0,0.04,0.1,0.1429,0.2,0.2444,0.26
50,30,10,256,32,0.1,0.08,0.1333,0.1714,0.2,0.2222,0.28
50,30,10,260,33,0.05,0.04,0.1,0.2571,0.325,0.3333,0.34
50,30,10,255,34,0.05,0.12,0.1333,0.2286,0.25,0.2889,0.28
50,30,10,237,35,0.05,0.08,0.1,0.0857,0.1,0.0889,0.12
50,30,10,238,36,0.0,0.0,0.0333,0.0571,0.05,0.0667,0.08
50,30,10,241,37,0.0,0.04,0.0667,0.0571,0.125,0.1333,0.22
50,30,10,249,38,0.0,0.0,0.0,0.0286,0.1,0.1556,0.2
50,30,10,234,39,0.05,0.08,0.0667,0.1714,0.2,0.2222,0.26
50,30,10,258,40,0.0,0.0,0.0667,0.0571,0.125,0.1333,0.2
50,30,10,256,41,0.05,0.04,0.0333,0.0571,0.075,0.0889,0.12
50,30,10,250,42,0.0,0.04,0.0333,0.0286,0.1,0.0889,0.14
50,30,10,235,43,0.05,0.04,0.0667,0.0571,0.1,0.0889,0.12
50,30,10,257,44,0.05,0.04,0.0333,0.0857,0.1,0.1333,0.18
50,30,10,261,45,0.0,0.0,0.0667,0.0857,0.1,0.1111,0.12
50,30,10,263,46,0.1,0.16,0.1667,0.2286,0.3,0.2889,0.32
50,30,10,247,47,0.05,0.04,0.1333,0.1714,0.2,0.2444,0.24
50,30,10,237,48,0.0,0.04,0.1333,0.1429,0.125,0.1333,0.16
50,30,10,255,49,0.0,0.0,0.1,0.1714,0.2,0.2444,0.3
50,30,10,262,50,0.05,0.04,0.0333,0.0571,0.125,0.1778,0.2
50,30,10,273,51,0.0,0.0,0.0333,0.1143,0.175,0.2,0.22
50,30,10,243,52,0.05,0.04,0.0667,0.1143,0.2,0.2444,0.22
50,30,10,250,53,0.05,0.16,0.2333,0.2571,0.275,0.2444,0.22
50,30,10,246,54,0.05,0.04,0.0667,0.0857,0.1,0.1333,0.14
50,30,10,226,55,0.0,0.0,0.0333,0.0857,0.1,0.1111,0.16
50,30,10,249,56,0.0,0.04,0.1,0.1429,0.15,0.1333,0.2
50,30,10,238,57,0.1,0.12,0.1667,0.2286,0.275,0.2889,0.3
50,30,10,242,58,0.05,0.12,0.1667,0.2571,0.325,0.3556,0.34
50,30,10,229,59,0.0,0.0,0.0,0.0,0.075,0.1556,0.18
50,30,10,252,60,0.05,0.04,0.0667,0.0857,0.15,0.1778,0.18
50,30,10,258,61,0.1,0.08,0.1,0.1429,0.225,0.2444,0.26
50,30,10,246,62,0.1,0.08,0.1333,0.1143,0.125,0.1778,0.22
50,30,10,212,63,0.1,0.12,0.1333,0.1143,0.125,0.1778,0.18
50,30,10,245,64,0.05,0.04,0.0333,0.0571,0.125,0.1111,0.1
50,30,10,256,65,0.0,0.0,0.0667,0.1143,0.15,0.1556,0.16
50,30,10,231,66,0.05,0.12,0.2333,0.2,0.2,0.2444,0.22
50,30,10,203,67,0.05,0.04,0.0667,0.1429,0.15,0.1778,0.2
50,30,10,248,68,0.1,0.08,0.1,0.0857,0.175,0.2222,0.26
50,30,10,245,69,0.05,0.04,0.0667,0.0571,0.15,0.1556,0.18
50,30,10,249,70,0.2,0.16,0.1333,0.1429,0.175,0.2,0.22
50,30,10,250,71,0.15,0.12,0.1,0.1143,0.1,0.1556,0.22
50,30,10,248,72,0.1,0.08,0.0667,0.0857,0.125,0.1778,0.2
50,30,10,253,73,0.15,0.2,0.2,0.2286,0.275,0.2444,0.3
50,30,10,263,74,0.0,0.0,0.0,0.0286,0.05,0.0889,0.1
50,30,10,264,75,0.05,0.04,0.0667,0.1429,0.175,0.2222,0.2
50,30,10,248,76,0.0,0.0,0.0,0.1429,0.15,0.2222,0.26
50,30,10,258,77,0.15,0.12,0.1,0.0857,0.175,0.2222,0.26
50,30,10,266,78,0.05,0.04,0.0667,0.0571,0.125,0.1778,0.16
50,30,10,228,79,0.05,0.04,0.0333,0.1143,0.15,0.1556,0.2
50,30,10,232,80,0.1,0.2,0.2333,0.2857,0.275,0.3111,0.32
50,30,10,259,81,0.15,0.2,0.2333,0.2571,0.3,0.2889,0.26
50,30,10,246,82,0.05,0.04,0.0333,0.0571,0.125,0.1556,0.18
50,30,10,270,83,0.05,0.08,0.0667,0.0857,0.1,0.1556,0.2
50,30,10,226,84,0.05,0.04,0.0333,0.0857,0.1,0.1111,0.2
50,30,10,260,85,0.05,0.04,0.0333,0.2,0.225,0.2889,0.28
50,30,10,255,86,0.05,0.04,0.0333,0.1143,0.175,0.2222,0.22
50,30,10,251,87,0.0,0.0,0.0333,0.0857,0.1,0.1556,0.2
50,30,10,253,88,0.0,0.0,0.0667,0.0857,0.1,0.1556,0.22
50,30,10,246,89,0.0,0.0,0.0,0.0286,0.025,0.0444,0.1
50,30,10,236,90,0.05,0.08,0.1667,0.1714,0.275,0.2444,0.32
50,30,10,246,91,0.1,0.08,0.0667,0.0857,0.1,0.1556,0.2
50,30,10,243,92,0.0,0.04,0.0667,0.1143,0.175,0.1778,0.2
50,30,10,246,93,0.15,0.12,0.1,0.0857,0.125,0.1111,0.14
50,30,10,225,94,0.1,0.08,0.0667,0.0571,0.05,0.0444,0.04
50,30,10,245,95,0.0,0.04,0.0667,0.1714,0.175,0.2,0.26
50,30,10,244,96,0.1,0.08,0.0667,0.0857,0.175,0.1778,0.2
50,30,10,248,97,0.15,0.12,0.1667,0.1429,0.15,0.1333,0.12
50,30,10,247,98,0.1,0.12,0.1667,0.1429,0.15,0.2,0.22
50,30,10,260,99,0.1,0.08,0.1,0.1143,0.175,0.2222,0.26
50,60,10,282,0,1.0,0.8,0.7333,0.6571,0.675,0.6667,0.64
50,60,10,301,1,0.0,0.0,0.0333,0.0857,0.1,0.1778,0.18
50,60,10,267,2,0.0,0.0,0.0333,0.0571,0.125,0.1333,0.18
50,60,10,290,3,0.0,0.0,0.0,0.0286,0.125,0.1111,0.12
50,60,10,282,4,0.0,0.04,0.1,0.0857,0.075,0.0889,0.12
50,60,10,272,5,0.05,0.08,0.1333,0.2286,0.275,0.2667,0.26
50,60,10,277,6,0.05,0.04,0.0333,0.0571,0.075,0.0889,0.1
50,60,10,282,7,0.05,0.04,0.0667,0.0857,0.175,0.1778,0.2
50,60,10,257,8,0.1,0.08,0.1,0.1429,0.15,0.1333,0.12
50,60,10,286,9,0.0,0.12,0.1667,0.2286,0.275,0.2889,0.28
50,60,10,270,10,0.0,0.04,0.0333,0.0571,0.125,0.1333,0.16
50,60,10,274,11,0.05,0.16,0.1667,0.1714,0.175,0.2,0.2
50,60,10,276,12,0.1,0.12,0.1667,0.1714,0.15,0.2222,0.24
50,60,10,286,13,0.1,0.08,0.2333,0.2857,0.275,0.3111,0.32
50,60,10,292,14,0.05,0.04,0.0333,0.2,0.225,0.2889,0.3
50,60,10,285,15,0.0,0.04,0.1,0.1714,0.175,0.2,0.2
50,60,10,254,16,0.1,0.08,0.1,0.2,0.25,0.2444,0.26
50,60,10,292,17,0.0,0.0,0.0333,0.0571,0.05,0.1333,0.18
50,60,10,292,18,0.05,0.08,0.1,0.1714,0.225,0.2444,0.24
50,60,10,276,19,0.1,0.08,0.1,0.1714,0.175,0.1778,0.18
50,60,10,287,20,0.1,0.08,0.0667,0.1429,0.2,0.2222,0.24
50,60,10,274,21,0.1,0.12,0.1333,0.1714,0.2,0.1778,0.2
50,60,10,279,22,0.05,0.04,0.0333,0.0286,0.125,0.2444,0.26
50,60,10,287,23,0.05,0.16,0.1667,0.2286,0.275,0.3333,0.38
50,60,10,291,24,0.05,0.12,0.2,0.2571,0.275,0.2889,0.32
50,60,10,291,25,0.1,0.08,0.0667,0.1714,0.2,0.2,0.18
50,60,10,283,26,0.1,0.08,0.1,0.2286,0.275,0.2667,0.26
50,60,10,305,27,0.05,0.04,0.0667,0.1429,0.175,0.1556,0.16
50,60,10,266,28,0.1,0.08,0.0667,0.1429,0.175,0.2222,0.3
50,60,10,286,29,0.15,0.16,0.1667,0.2286,0.25,0.3111,0.28
50,60,10,307,30,0.05,0.08,0.1,0.1429,0.175,0.2222,0.28
50,60,10,278,31,0.0,0.04,0.0667,0.0571,0.075,0.1333,0.16
50,60,10,273,32,0.1,0.08,0.1333,0.2286,0.25,0.2444,0.26
50,60,10,296,33,0.05,0.04,0.1333,0.2286,0.275,0.2889,0.32
50,60,10,281,34,0.05,0.12,0.1333,0.2286,0.25,0.2889,0.32
50,60,10,265,35,0.05,0.08,0.1,0.1143,0.1,0.1111,0.14
50,60,10,260,36,0.0,0.0,0.0333,0.0286,0.025,0.0222,0.06
50,60,10,290,37,0.0,0.04,0.0667,0.0571,0.1,0.1111,0.2
50,60,10,277,38,0.0,0.0,0.0,0.0286,0.05,0.0889,0.14
50,60,10,260,39,0.05,0.08,0.0667,0.1714,0.2,0.2,0.22
50,60,10,286,40,0.0,0.0,0.0333,0.0571,0.1,0.1111,0.14
50,60,10,277,41,0.05,0.04,0.0333,0.0286,0.075,0.0667,0.08
50,60,10,286,42,0.0,0.04,0.0333,0.0571,0.1,0.0889,0.1
50,60,10,264,43,0.05,0.04,0.0333,0.0571,0.1,0.1333,0.16
50,60,10,280,44,0.05,0.04,0.0667,0.1143,0.15,0.1556,0.18
50,60,10,285,45,0.0,0.0,0.0333,0.0571,0.1,0.1333,0.18
50,60,10,291,46,0.1,0.12,0.1333,0.2,0.225,0.2222,0.28
50,60,10,275,47,0.05,0.04,0.1667,0.1714,0.25,0.2889,0.3
50,60,10,274,48,0.0,0.04,0.0667,0.0857,0.075,0.0889,0.16
50,60,10,281,49,0.0,0.0,0.1,0.1143,0.175,0.2667,0.34
50,60,10,285,50,0.05,0.04,0.0667,0.0571,0.1,0.1778,0.22
50,60,10,298,51,0.0,0.0,0.0,0.1429,0.15,0.1778,0.22
50,60,10,267,52,0.05,0.04,0.0667,0.1429,0.2,0.2444,0.22
50,60,10,280,53,0.05,0.08,0.1333,0.2,0.225,0.2222,0.2
50,60,10,274,54,0.05,0.04,0.0667,0.0857,0.1,0.1111,0.14
50,60,10,266,55,0.0,0.0,0.0,0.1143,0.125,0.1778,0.22
50,60,10,278,56,0.0,0.04,0.0667,0.1429,0.15,0.1778,0.24
50,60,10,270,57,0.1,0.12,0.1667,0.2286,0.25,0.2889,0.34
50,60,10,262,58,0.05,0.16,0.1667,0.2571,0.275,0.3111,0.34
50,60,10,259,59,0.0,0.0,0.0,0.0,0.05,0.1333,0.16
50,60,10,271,60,0.05,0.04,0.0667,0.0857,0.125,0.1333,0.16
50,60,10,285,61,0.1,0.08,0.1,0.1714,0.225,0.2222,0.26
50,60,10,271,62,0.1,0.08,0.1333,0.1143,0.15,0.1778,0.24
50,60,10,248,63,0.1,0.16,0.1333,0.1429,0.125,0.1778,0.16
50,60,10,277,64,0.05,0.04,0.0333,0.1143,0.15,0.1556,0.14
50,60,10,271,65,0.0,0.0,0.1,0.1429,0.2,0.2222,0.24
50,60,10,265,66,0.05,0.16,0.1667,0.2,0.225,0.3111,0.3
50,60,10,211,67,0.05,0.04,0.0667,0.1429,0.175,0.2,0.26
50,60,10,282,68,0.1,0.08,0.1,0.1429,0.2,0.2222,0.24
50,60,10,272,69,0.05,0.04,0.0667,0.0857,0.1,0.2222,0.22
50,60,10,279,70,0.2,0.16,0.1333,0.2,0.2,0.2222,0.22
50,60,10,286,71,0.15,0.12,0.1333,0.1429,0.2,0.2667,0.26
50,60,10,285,72,0.1,0.08,0.0667,0.0857,0.1,0.2222,0.22
50,60,10,293,73,0.15,0.16,0.2,0.2,0.25,0.2444,0.28
50,60,10,287,74,0.0,0.0,0.0,0.0286,0.05,0.0667,0.14
50,60,10,294,75,0.05,0.04,0.0667,0.1714,0.2,0.2,0.22
50,60,10,286,76,0.0,0.0,0.0,0.1143,0.15,0.2667,0.34
50,60,10,288,77,0.15,0.12,0.1,0.1429,0.175,0.2444,0.26
50,60,10,298,78,0.05,0.04,0.0667,0.0857,0.15,0.1778,0.2
50,60,10,265,79,0.05,0.04,0.0333,0.1143,0.125,0.1556,0.18
50,60,10,277,80,0.1,0.16,0.2333,0.3143,0.3,0.3333,0.32
50,60,10,292,81,0.15,0.16,0.1667,0.2286,0.25,0.2222,0.26
50,60,10,274,82,0.05,0.08,0.0667,0.1143,0.175,0.2222,0.24
50,60,10,294,83,0.05,0.08,0.0667,0.1143,0.1,0.1333,0.16
50,60,10,286,84,0.05,0.04,0.0333,0.0571,0.1,0.1556,0.24
50,60,10,291,85,0.05,0.04,0.0667,0.1429,0.175,0.2444,0.26
50,60,10,286,86,0.05,0.04,0.0333,0.1429,0.175,0.2,0.28
50,60,10,278,87,0.0,0.0,0.0333,0.1429,0.175,0.2444,0.26
50,60,10,269,88,0.0,0.0,0.0333,0.0286,0.075,0.1778,0.22
50,60,10,270,89,0.0,0.0,0.0,0.0286,0.05,0.1111,0.16
50,60,10,255,90,0.05,0.08,0.1,0.1143,0.225,0.2444,0.26
50,60,10,281,91,0.1,0.08,0.0667,0.0571,0.1,0.1778,0.2
50,60,10,265,92,0.0,0.0,0.0667,0.1429,0.175,0.1556,0.22
50,60,10,261,93,0.15,0.12,0.1333,0.1429,0.15,0.1556,0.16
50,60,10,278,94,0.1,0.08,0.0667,0.0571,0.05,0.0667,0.12
50,60,10,279,95,0.0,0.04,0.0667,0.1429,0.175,0.2222,0.28
50,60,10,277,96,0.1,0.08,0.0667,0.1429,0.15,0.2,0.22
50,60,10,279,97,0.15,0.12,0.1333,0.1429,0.15,0.1333,0.18
50,60,10,273,98,0.1,0.08,0.1667,0.1714,0.175,0.2222,0.22
50,60,10,284,99,0.1,0.08,0.1,0.1143,0.15,0.1778,0.28
100,1,10,79,0,1.0,0.92,0.9333,0.8571,0.775,0.7111,0.68
100,1,10,87,1,0.0,0.0,0.1,0.0857,0.15,0.2,0.22
100,1,10,71,2,0.0,0.0,0.0667,0.0571,0.05,0.0667,0.1
100,1,10,107,3,0.0,0.0,0.0,0.0857,0.125,0.1778,0.18
100,1,10,78,4,0.0,0.04,0.0333,0.0571,0.075,0.0889,0.1
100,1,10,93,5,0.05,0.16,0.2333,0.3143,0.35,0.3556,0.36
100,1,10,75,6,0.05,0.04,0.0333,0.0286,0.05,0.0444,0.06
100,1,10,87,7,0.05,0.04,0.0667,0.0857,0.175,0.2889,0.3
100,1,10,76,8,0.1,0.08,0.1,0.0857,0.1,0.1333,0.14
100,1,10,111,9,0.0,0.16,0.2333,0.2857,0.35,0.3778,0.34
100,1,10,78,10,0.0,0.0,0.1,0.0857,0.1,0.1111,0.12
100,1,10,75,11,0.05,0.16,0.2,0.2,0.175,0.1556,0.2
